rank,symbol,entrez,variance
1452,TMBIM1,64114,3.1240032421908843
1453,RHOV,171177,3.1238079232612854
1454,LY75,4065,3.1227842088617206
1455,SLFN5,162394,3.121354258597842
1456,CHI3L2,1117,3.1194989743026325
1457,TUBB6,84617,3.1190111140634342
1458,ARSJ,79642,3.1186843310921013
1459,IL16,3603,3.1178576994042566
1460,SPNS2,124976,3.1163171813121386
1461,MKRN3,7681,3.1155974439042926
1462,PALM2AKAP2,445815,3.115237992166443
1463,TEAD2,8463,3.113788129477293
1464,PKIA,5569,3.113287670900215
1465,SERPING1,710,3.11238972842983
1466,NECTIN2,5819,3.1121379908579727
1467,APBB1,322,3.112078489485833
1468,FUCA2,2519,3.109095091533044
1469,HLA-DQA1,3117,3.1083158400879416
1470,ERAP2,64167,3.1083016943594246
1471,SNX10,29887,3.1062810595089103
1472,BCAR1,9564,3.103856401515814
1473,PKP1,5317,3.1012136609384333
1474,CCDC69,26112,3.1009280744611982
1475,SPRR1B,6699,3.0990654189407523
1476,ADORA2B,136,3.0984144522234884
1477,SLC16A2,6567,3.0937769077390045
1478,ATP1A3,478,3.093287924851523
1479,DCDC2,51473,3.092868405474077
1480,PHLDB1,23187,3.0918073427174653
1481,ZC4H2,55906,3.0901949094778205
1482,CD163L1,283316,3.087489158663597
1483,TNS3,64759,3.086416717730202
1484,ABI3BP,25890,3.0863366813723396
1485,LARGE2,120071,3.0811005896036128
1486,HOXB8,3218,3.080738219100676
1487,RASSF8,11228,3.080467126804047
1488,DNALI1,7802,3.0794558478056273
1489,SOCS2,8835,3.0792231213109975
1490,HAVCR1,26762,3.0772217465883536
1491,ZNF185,7739,3.0759700382337503
1492,IFI30,10437,3.0757399881932437
1493,MEGF6,1953,3.0749435663180167
1494,HS6ST2,90161,3.0744604789748964
1495,CCBE1,147372,3.073694343274773
1496,ADRB2,154,3.0726102251929004
1497,TMSB15B,286527,3.071686471250704
1498,CT45A1,541466,3.0701908721783213
1499,KIT,3815,3.068001820975263
1500,TAGLN3,29114,3.0667764403308095
1501,MYO15B,80022,3.0658433267041274
1502,PDGFRB,5159,3.0646851898277254
1503,YBX2,51087,3.064319008459686
1504,SUSD3,203328,3.0639460549914634
1505,HSPA2,3306,3.063398943758208
1506,ACP5,54,3.0623645427393336
1507,STAT6,6778,3.0612880021737516
1508,GJC1,10052,3.0611952548064973
1509,EYA4,2070,3.0567018902186085
1510,TCEA3,6920,3.055551195805971
1511,CSPG4,1464,3.055044017849121
1512,ZBED2,79413,3.0546771772451775
1513,NSG1,27065,3.0521270358896175
1514,BHLHE40,8553,3.0516596124548943
1515,BCL2,596,3.051276635701739
1516,ANXA10,11199,3.0455398455093956
1517,HES1,3280,3.0445504159402987
1518,FMN2,56776,3.0430235332574815
1519,LIPH,200879,3.0426344004602623
1520,FGB,2244,3.0418035712511693
1521,MAGEH1,28986,3.0412406947712682
1522,ALDH3B1,221,3.0397720791845777
1523,ZNF703,80139,3.0396609123349916
1524,DPYSL5,56896,3.0388833910614017
1525,HMGN5,79366,3.037288407755881
1526,PSG4,5672,3.0371750031427776
1527,PLCD3,113026,3.0351510706889875
1528,ADAM23,8745,3.030845504947997
1529,MRAS,22808,3.0306699131076824
1530,SLC27A2,11001,3.0288289849112218
1531,ESPN,83715,3.0272975685587467
1532,GOLT1A,127845,3.026528939026349
1533,TM4SF4,7104,3.023535933922479
1534,SLCO4A1,28231,3.022443882326839
1535,NCALD,83988,3.0223008387414785
1536,PLCB4,5332,3.021434534395893
1537,TOX,9760,3.0199024011706324
1538,PRNP,5621,3.0195184472089256
1539,SLC7A7,9056,3.018768928847564
1540,RASSF5,83593,3.01722199989655
1541,ANK3,288,3.016202085723927
1542,HOXD10,3236,3.0156230939472066
1543,SHISA4,149345,3.0154440173272223
1544,JUN,3725,3.0127355214425893
1545,ELL2,22936,3.012620336740675
1546,TNFRSF17,608,3.012218274715247
1547,BARX1,56033,3.0118985625852894
1548,ELOVL2,54898,3.0112342392000815
1549,MAGED4,728239,3.010841734265844
1550,RNF182,221687,3.0099051278904927
1551,SLC43A1,8501,3.0083455503864363
1552,PLCB2,5330,3.008339339311301
1553,PRR5L,79899,3.0078550803337967
1554,NFIX,4784,3.007083304892214
1555,GABRB3,2562,3.006843284726759
1556,PNMA8A,55228,3.005796292212343
1557,CLDN2,9075,3.0051720024787043
1558,MTSS1,9788,3.0048868613478525
1559,AFF3,3899,3.0042895219527956
1560,PCP4,5121,3.0039845775981338
1561,UBE2L6,9246,3.0039440295541757
1562,TSPAN6,7105,2.999057283019531
1563,TJP3,27134,2.998359207801855
1564,ADAM19,8728,2.997496490540073
1565,BLNK,29760,2.997258419556669
1566,ELN,2006,2.996498733208942
1567,C1orf210,149466,2.9964678090025316
1568,ZNF711,7552,2.9963878080387962
1569,CDKN2C,1031,2.9956126796725266
1570,FOXD1,2297,2.994522625646974
1571,PHACTR1,221692,2.9940396950269315
1572,ARHGEF35,445328,2.9939804045048573
1573,CNTN1,1272,2.9925776162434334
1574,OLFM2,93145,2.9910601505875465
1575,A2M,2,2.9899853328784407
1576,RRAGD,58528,2.9894371960564112
1577,GBP3,2635,2.988511441592178
1578,PLEKHA7,144100,2.986474576654902
1579,TENM2,57451,2.9832368505911484
1580,SLC22A17,51310,2.9818601778831666
1581,GSTA4,2941,2.9811982899381766
1582,SPRY1,10252,2.9798897285305883
1583,PPP2R2C,5522,2.9789977378398254
1584,ACSS1,84532,2.9789364124772324
1585,TMPRSS2,7113,2.977866170362349
1586,EPHX1,2052,2.977780352093993
1587,NFASC,23114,2.9773942663981554
1588,PIR,8544,2.9765601858291437
1589,STEAP1B,256227,2.975982471060466
1590,APBA2,321,2.974938180993011
1591,COBL,23242,2.9714042971783052
1592,GLIPR2,152007,2.970790817050106
1593,FGF5,2250,2.968757070544511
1594,CD69,969,2.96750214929319
1595,TLE2,7089,2.9658357070719963
1596,CRYBG1,202,2.9653417952876797
1597,TMEM176A,55365,2.963700840061801
1598,EPB41L1,2036,2.962327429410391
1599,DLX5,1749,2.962016834972163
1600,LRP12,29967,2.9594844279757457
1601,BDNF,627,2.9580226579336246
1602,CDC42EP3,10602,2.9568628729100523
1603,PAX5,5079,2.9557141004940473
1604,FAM107B,83641,2.954434228283413
1605,IFI27L2,83982,2.9542956916220353
1606,BICDL1,92558,2.952928384267825
1607,CST1,1469,2.9505505749054004
1608,PLA2G4A,5321,2.9455845308755295
1609,ZFP36L1,677,2.944926704976116
1610,PTGS1,5742,2.9438544549977927
1611,ISG20,3669,2.943106054797502
1612,SLC37A2,219855,2.9426703490238184
1613,TUBB4A,10382,2.941882972076961
1614,PAX6,5080,2.941560873398858
1615,BDH1,622,2.941277389108224
1616,CPS1,1373,2.940854458342021
1617,SYT1,6857,2.9405701463815497
1618,C4BPB,725,2.9400438023524376
1619,BICDL2,146439,2.9400052470692097
1620,ITPRIPL1,150771,2.9398140037678084
1621,NPTX1,4884,2.9378677144862015
1622,ITGA1,3672,2.9370922611566304
1623,MELTF,4241,2.9354048377244997
1624,METRNL,284207,2.934719428626688
1625,MT1A,4489,2.934380283036668
1626,SEPTIN1,1731,2.9336261099695706
1627,CITED4,163732,2.933228012690262
1628,CT83,203413,2.931006522692625
1629,SLC34A2,10568,2.9304487467448945
1630,FAS,355,2.928975044150973
1631,SLC7A2,6542,2.9264878817192947
1632,PDZK1,5174,2.9262785365619135
1633,TRIM2,23321,2.925914854879264
1634,PPP1R14C,81706,2.924662136250316
1635,PRKAR2B,5577,2.923878940152246
1636,CEACAM1,634,2.923854591872131
1637,TOX2,84969,2.9236277635541374
1638,SLC12A8,84561,2.92170753354652
1639,ITM2C,81618,2.920993776953811
1640,STAT5A,6776,2.92065829320306
1641,SAT1,6303,2.918957083025983
1642,VIPR1,7433,2.918367486727774
1643,GATM,2628,2.9181708444385537
1644,PVR,5817,2.9162462613184643
1645,TSPOAP1,9256,2.915900032309619
1646,SLITRK6,84189,2.915408765834624
1647,GABARAPL1,23710,2.914868248161965
1648,FCMR,9214,2.9114741117104987
1649,GMPR,2766,2.911240410423116
1650,RTL8A,26071,2.9111087766573482
1651,PTPRZ1,5803,2.9106731918366386
1652,ELAPOR1,57535,2.9103635706761812
1653,CPQ,10404,2.908857141221672
1654,ELAPOR2,222223,2.9088481207626313
1655,REG4,83998,2.9075552542173577
1656,ARNT2,9915,2.905317919456267
1657,TRAF3IP3,80342,2.903555007822915
1658,CEBPA,1050,2.902859356947474
1659,TCF7,6932,2.9000535321735494
1660,C14orf132,56967,2.899237262665598
1661,KCNAB2,8514,2.898761023521966
1662,P2RX5,5026,2.898252301345769
1663,BIK,638,2.895371727835717
1664,NTM,50863,2.89458598594819
1665,MARCKSL1,65108,2.8938633881457054
1666,ANGPTL2,23452,2.89335614181638
1667,NKD2,85409,2.8913178416292276
1668,PTP4A3,11156,2.890343314142971
1669,CPNE8,144402,2.8882234579309594
1670,WNT10A,80326,2.88673037657108
1671,C1orf21,81563,2.885704502236321
1672,DMTN,2039,2.8821994364134222
1673,GPX1,2876,2.880100725662588
1674,GBP2,2634,2.8800717561786437
1675,RASGRP3,25780,2.878169418696423
1676,MAGEB2,4113,2.877621719492655
1677,RNF130,55819,2.877498868357984
1678,ADAM8,101,2.8769995226324157
1679,CLIP3,25999,2.874936088854436
1680,KDF1,126695,2.8727226037624676
1681,GSDMD,79792,2.8720152049611807
1682,OAS3,4940,2.8716356862791805
1683,LGR4,55366,2.871356134484061
1684,RIPOR2,9750,2.8703011126255675
1685,CGREF1,10669,2.8702003100888995
1686,AFAP1L2,84632,2.870148561857187
1687,LDLRAD4,753,2.8690374898110633
1688,TBX2,6909,2.8673798974944713
1689,TOM1L1,10040,2.8666469146680638
1690,ARMH1,339541,2.8654733125059746
1691,FAM241B,219738,2.8653695644362975
1692,SLC12A7,10723,2.863245101797937
1693,MMP17,4326,2.862526280146813
1694,PLPP3,8613,2.860144885813584
1695,SLC2A10,81031,2.859508512624839
1696,SMIM24,284422,2.8592763772712253
1697,CEMIP2,23670,2.8589516297607345
1698,BHMT2,23743,2.857901916186126
1699,CARD10,29775,2.8569513863297518
1700,LTBP2,4053,2.8547515821983405
1701,CD59,966,2.8525840523794708
1702,NAV2,89797,2.8514171551844503
1703,MECOM,2122,2.849715475429799
1704,TNIK,23043,2.849618844734087
1705,PDGFA,5154,2.8486635199843886
1706,ACTG2,72,2.8476248920193674
1707,ANGPTL4,51129,2.8474894381758418
1708,ADAMTS12,81792,2.8474811195931733
1709,CBR3,874,2.8461875484848007
1710,OCLN,100506658,2.8455187271769016
1711,SORBS3,10174,2.844888574489759
1712,ALDH1L2,160428,2.844761208104072
1713,TM4SF19,116211,2.8438492803547124
1714,LMO7,4008,2.842912465344462
1715,SLFN12,55106,2.8422672250670167
1716,TPD52,7163,2.8410152695982815
1717,ATP9A,10079,2.840432302590942
1718,RNF212,285498,2.8395658121712772
1719,SMIM10,644538,2.8374383174445
1720,MYCN,4613,2.836100643018053
1721,AFAP1L1,134265,2.836069844571264
1722,KCTD15,79047,2.8359353898037605
1723,TF,7018,2.8359348462855207
1724,SYP,6855,2.8347047303630926
1725,EPHB4,2050,2.834343426665223
1726,GJB5,2709,2.8333975382780037
1727,PTK2,5747,2.833266945757832
1728,SLC44A4,80736,2.8316365849178142
1729,TUSC1,286319,2.829656042641289
1730,CHST3,9469,2.827328130438952
1731,DNAJC15,29103,2.825307879799797
1732,NCS1,23413,2.8236392274134863
1733,PSD4,23550,2.823180951035707
1734,SLIT3,6586,2.823021539474339
1735,SEMA4A,64218,2.822050807557527
1736,TTC39A,22996,2.8216999300173375
1737,PARM1,25849,2.8192346898440745
1738,CNKSR1,10256,2.8187358984647948
1739,VSNL1,7447,2.817559100721113
1740,PIK3CD,5293,2.8172671038173194
1741,PTMS,5763,2.8159883480888808
1742,S1PR4,8698,2.815164435023489
1743,MYO1F,4542,2.8150405008054067
1744,TNFRSF1B,7133,2.8148671229830997
1745,HPDL,84842,2.814291342261806
1746,MYC,4609,2.812837055993834
1747,IL1RAP,3556,2.812719796628327
1748,RASSF2,9770,2.81185635165676
1749,NUDT11,55190,2.8092519685773567
1750,MAGED1,9500,2.8087936332001644
1751,ABCA3,21,2.8085980618144384
1752,NKX2-1,7080,2.808102518128965
1753,TLE4,7091,2.807852629339307
1754,SCIN,85477,2.8051488989624445
1755,BOK,666,2.805026797295409
1756,SPDEF,25803,2.8048155653128015
1757,LMO3,55885,2.804549441207685
1758,RAB37,326624,2.80288594975604
1759,NPIPA8,101059953,2.802677562622454
1760,SLC14A1,6563,2.802333566453377
1761,MCTP2,55784,2.801436640866254
1762,ATP10A,57194,2.8006052181895167
1763,ANXA4,307,2.800256589731369
1764,CHST11,50515,2.799790240806441
1765,SYT13,57586,2.79844851053091
1766,EDNRB,1910,2.798412124229604
1767,PDGFB,5155,2.7964227410225555
1768,DBNDD1,79007,2.7930081141164966
1769,PLXNB3,5365,2.792418798416337
1770,CRISPLD1,83690,2.7921499718748244
1771,CD33,945,2.792066714081917
1772,HES4,57801,2.7903076477050086
1773,UCN2,90226,2.789553452625184
1774,HDAC9,9734,2.7849997013101424
1775,MAL,4118,2.7846701146097956
1776,TRABD2A,129293,2.7821523587712282
1777,TCIRG1,10312,2.781918105068819
1778,NEO1,4756,2.7802499428151335
1779,RGS2,5997,2.7792484758061646
1780,CFD,1675,2.779033926908311
1781,CDS1,1040,2.778585052004045
1782,AMOTL1,154810,2.778238759160531
1783,MITF,4286,2.7778395789251684
1784,SSBP2,23635,2.777487349679639
1785,HNF4A,3172,2.7767835911115886
1786,DNAJC22,79962,2.7762870494931766
1787,SAMSN1,64092,2.7759488319075554
1788,STEAP4,79689,2.7743188693964886
1789,SPTBN2,6712,2.772965185168134
1790,HBEGF,1839,2.7726845915509357
1791,DCT,1638,2.7707229880102737
1792,RBP7,116362,2.7699539608517334
1793,RAB33A,9363,2.7697366500445364
1794,ADGRE5,976,2.769707375659466
1795,GNAO1,2775,2.767413479178882
1796,CALCA,796,2.765664898403304
1797,ADAMTS10,81794,2.7651179274737285
1798,PDE4B,5142,2.764393132862589
1799,HBB,3043,2.7636112314524928
1800,ARHGEF25,115557,2.7614840723998837
1801,GPR39,2863,2.7612517020894565
1802,TSC22D3,1831,2.760485750576424
1803,DOK3,79930,2.760481420980477
1804,STAC,6769,2.7582654399607622
1805,YBX3,8531,2.7576156929625335
1806,PGAP4,84302,2.756760046909091
1807,SPIB,6689,2.7567523150484963
1808,LZTS1,11178,2.75535877382303
1809,ARHGEF5,7984,2.7546931669827184
1810,CD274,29126,2.752150884070367
1811,PTPRU,10076,2.750570511108439
1812,CERCAM,51148,2.7500569193775846
1813,DHRS9,10170,2.7496824222841942
1814,RRAD,6236,2.745834231453597
1815,VGLL3,389136,2.745534334091046
1816,SLC35G2,80723,2.745003078471223
1817,SEPTIN3,55964,2.744007972936644
1818,TOX3,27324,2.7433589456475596
1819,FCGR2A,2212,2.7423424184390304
1820,SOCS3,9021,2.7423247626651683
1821,ANXA5,308,2.742125335058704
1822,TNS1,7145,2.7420947780841565
1823,SLC16A4,9122,2.741829763594581
1824,LGMN,5641,2.740019105539483
1825,MCOLN3,55283,2.7397376715782875
1826,PCSK6,5046,2.7389222407301648
1827,RRAS,6237,2.7365032249965804
1828,ST6GALNAC1,55808,2.7354615683844448
1829,SHROOM3,57619,2.7353797793868724
1830,TYRP1,7306,2.7348922925811094
1831,PSAT1,29968,2.733521089283577
1832,IGSF3,3321,2.7325875554860843
1833,MYO5C,55930,2.7316306582419325
1834,BLK,640,2.7311390979309804
1835,BIN1,274,2.7311380276810957
1836,CTSC,1075,2.730087194901071
1837,INPP4B,8821,2.7299696782630116
1838,BIN2,51411,2.728576528286287
1839,IRX3,79191,2.7262560806903604
1840,CD248,57124,2.7259001418347117
1841,IGF2BP3,10643,2.722667126924625
1842,EXT1,2131,2.716736299980698
1843,TMEM40,55287,2.7162559936334625
1844,AOX1,316,2.7153254466950885
1845,TSPAN5,10098,2.715311921849146
1846,SHTN1,57698,2.712514197208142
1847,TGFB1,7040,2.711788238542384
1848,SPANXA2,728712,2.71176898084015
1849,ZEB1,6935,2.7116598562253365
1850,FHOD3,80206,2.711107644422746
1851,RPP25,54913,2.7106976976431154
1852,TYMP,1890,2.709369645815378
1853,KIAA0408,9729,2.7082570926462397
1854,ATP2C2,9914,2.7074872869028184
1855,SLAMF7,57823,2.705870696597538
1856,GLRX,2745,2.7046292211463347
1857,GALM,130589,2.703914299990336
1858,TMEM200A,114801,2.7037882646671747
1859,CLCF1,23529,2.7015542733612348
1860,SOX13,9580,2.701177022880493
1861,MID1,4281,2.699659456424855
1862,DMD,1756,2.6990695196928822
1863,LAT,27040,2.6980346320129303
1864,FLRT3,23767,2.6961153864286183
1865,DIRAS1,148252,2.6959499897628976
1866,SERPINB9,5272,2.6943114057804523
1867,TNFAIP3,7128,2.6934050668066623
1868,NDRG4,65009,2.6932439919016793
1869,RHOU,58480,2.693199220219235
1870,MICA,100507436,2.6923961395545537
1871,OVOL2,58495,2.691412990026636
1872,SYBU,55638,2.691213830846471
1873,TCEAL4,79921,2.690546200976148
1874,BAIAP2L1,55971,2.690234413511722
1875,P2RY2,5029,2.688706707039581
1876,ASPHD1,253982,2.6884834081129414
1877,ARRB1,408,2.687766726366397
1878,SOX4,6659,2.6855265370351984
1879,HCST,10870,2.684871483316377
1880,CTNND1,1500,2.6837875628666126
1881,WWC2,80014,2.6835170443916705
1882,FAM174B,400451,2.6834142840348667
1883,PON3,5446,2.6833352053507205
1884,APOL3,80833,2.6826519098778374
1885,HLA-DRB5,3127,2.681364277911518
1886,GALNT12,79695,2.681243956184879
1887,CADPS,8618,2.680623167782554
1888,NCF2,4688,2.680348801996133
1889,PRSS16,10279,2.6801616230834795
1890,SPOCK2,9806,2.6799315466092914
1891,PROSER2,254427,2.678872797482228
1892,GFRA1,2674,2.6784249314853383
1893,FZD6,8323,2.6777233477298568
1894,ME3,10873,2.6758087894904716
1895,SLC35D2,11046,2.6745048513671863
1896,MOK,5891,2.6741858983661198
1897,RASEF,158158,2.6732743895670628
1898,DDIT4,54541,2.6729740979984524
1899,KLHL13,90293,2.6728991205251735
1900,CYGB,114757,2.671018645285279
1901,GRAMD2B,65983,2.6709989722581873
1902,EPHB3,2049,2.670514982725596
1903,MTARC2,54996,2.6700970655983842
1904,LAMA1,284217,2.6691988510062448
1905,GALC,2581,2.6675717946712796
1906,HNF1B,6928,2.6648255672245598
1907,PDLIM2,64236,2.664123919530628
1908,DNAH14,127602,2.6639891517138796
1909,ARHGAP22,58504,2.6638145552692083
1910,SCG3,29106,2.662033328405541
1911,ESM1,11082,2.661313667111815
1912,TMTC1,83857,2.660313686981479
1913,ZNF608,57507,2.6598540854561787
1914,KCNQ2,3785,2.6597622184412497
1915,TSPO,706,2.659129493857051
1916,C16orf74,404550,2.6591192241801904
1917,TMPRSS3,64699,2.6578107107920728
1918,A4GALT,53947,2.6564972010090036
1919,RAB3B,5865,2.655233976960499
1920,POGLUT3,143888,2.6551991494479497
1921,FCHO1,23149,2.6547362843780276
1922,FGF13,2258,2.6546203556573906
1923,IL11,3589,2.6524643062982767
1924,FBXO27,126433,2.6517565208223863
1925,RASSF6,166824,2.651192622511201
1926,DSC3,1825,2.6511325587193215
1927,CTAG1A,246100,2.65034734462687
1928,DUSP2,1844,2.649499596108703
1929,INHBE,83729,2.6491195660285425
